mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,Add,int64_t,symmetry,2048,0.25,True,55354985.9,401512.94246649067
naive,Add,int64_t,symmetry,2048,1.0,True,55722128.0,1202454.943828757
naive,Add,int64_t,symmetry,4096,0.001,False,245308817.9,5772590.083808105
naive,Add,int64_t,symmetry,4096,0.01,False,261194329.8,20443797.79471014
naive,Add,int64_t,symmetry,4096,0.05,False,244106106.1,5244279.634622269
naive,Add,int64_t,symmetry,4096,0.1,False,242720291.4,5049207.003123808
naive,Add,int64_t,symmetry,4096,0.2,False,246419620.5,5524374.787786242
naive,Add,int64_t,symmetry,4096,0.25,True,242949828.2,3524187.0331310583
naive,Add,int64_t,symmetry,4096,1.0,True,241547499.4,3271318.103955184
naive,Add,int64_t,,1024,0.001,False,4726243.8,219701.21618780357
naive,Add,int64_t,,1024,0.01,False,4325150.0,375643.99722668855
naive,Add,int64_t,,1024,0.05,False,4047610.1,243542.62535126964
naive,Add,int64_t,,1024,0.1,False,3594729.0,94674.75829268218
naive,Add,int64_t,,1024,0.2,False,3674076.9,112386.63000498674
naive,Add,int64_t,,1024,0.25,True,3735603.0,120486.2095778784
naive,Add,int64_t,,1024,1.0,True,4914987.2,137753.71636833932
naive,Add,int64_t,,2048,0.001,False,14620270.7,488415.8774562354
naive,Add,int64_t,,2048,0.01,False,14543982.0,503451.5298750772
naive,Add,int64_t,,2048,0.05,False,14849593.8,356887.46571364906
naive,Add,int64_t,,2048,0.1,False,14717221.1,519981.494466753
naive,Add,int64_t,,2048,0.2,False,14775352.4,516773.5494405432
naive,Add,int64_t,,2048,0.25,True,14690164.6,513292.91688279156
naive,Add,int64_t,,2048,1.0,True,14956310.0,376975.8359240909
naive,Add,int64_t,,4096,0.001,False,59822555.7,969189.9148600621
naive,Add,int64_t,,4096,0.01,False,60055460.1,707447.0704228538
naive,Add,int64_t,,4096,0.05,False,60235402.4,827049.9247918875
naive,Add,int64_t,,4096,0.1,False,60024349.1,1590308.235590576
naive,Add,int64_t,,4096,0.2,False,59181402.9,1371207.5331222517
naive,Add,int64_t,,4096,0.25,True,60274866.8,1263077.5677703344
