result_repr,element_type,analysis,n,sparsity,time_ns
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.01,104049
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.01,82439
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.01,69801
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.01,105990
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.01,78794
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.01,65353
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,107643
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,81810
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,78960
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,80612
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,86420
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,102990
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,81994
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,98663
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,77969
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.01,95322
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,87741
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,75445
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,69381
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,69412
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,85953
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,79895
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,77027
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,68925
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,68232
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,76638
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,97312
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,90055
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,102505
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,76385
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,93154
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,82406
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,91898
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,95858
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,83966
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,80888
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,138300
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,100609
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,128000
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,111843
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,113050
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,92042
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,105795
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,103069
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,115312
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,101028
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,116484
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,93644
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,75358
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,79967
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,114179
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,101870
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,77805
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,70393
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,67500
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.05,109793
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,126423
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,119058
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,76301
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,83252
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,88638
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,81961
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,109646
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,96577
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,129457
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.05,115786
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,110991
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,99104
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,97382
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,100540
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,101122
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,126740
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,99175
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,124194
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,97895
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.05,114293
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,117209
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,109641
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,85969
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,95699
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,91923
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,78117
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,98969
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,77876
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,107144
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,78153
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,134183
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,115509
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,104503
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,110075
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,120925
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,116918
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,92418
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,83321
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,107619
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,130112
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,143466
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,105834
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,105183
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,101141
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,105346
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,93119
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,105782
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,107002
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,112851
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,107649
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,121547
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,81906
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,72744
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,92683
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,79360
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,76492
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,86825
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,77552
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,79521
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",1024,0.1,76063
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,137348
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,131253
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,102411
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,122692
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,97150
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,95342
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,127825
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,82790
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,100439
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",2048,0.1,103054
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,141064
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,100227
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,149288
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,98604
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,110192
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,99183
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,118223
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,131043
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,101875
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max, AnalysisFlag::mean, AnalysisFlag::sparsity, AnalysisFlag::symmetry, AnalysisFlag::numDistinctApprox",4096,0.1,108356
