op,element_type,analysis,n,sparsity,mean_ns,std_ns,kernel,approach,mode,select-matrix-repr
ADD,int64_t,symmetry,4096,0.2,58030770.0,13303682.755792763,EwBinary,fused,,
ADD,int64_t,symmetry,4096,0.25,52910430.0,1312997.3978564383,EwBinary,fused,,
ADD,int64_t,symmetry,4096,1.0,52140900.0,794723.46832789,EwBinary,fused,,
MUL,double,min,1024,0.001,15093.6,386.5034713082578,EwBinary,fused,,
MUL,double,min,1024,0.01,85162.8,18792.27849587875,EwBinary,fused,,
MUL,double,min,1024,0.05,413098.2,104001.70223051372,EwBinary,fused,,
MUL,double,min,1024,0.1,970247.4,236722.21702249337,EwBinary,fused,,
MUL,double,min,1024,0.2,2017189.0,205595.21797562423,EwBinary,fused,,
MUL,double,min,1024,0.25,3109243.0,689819.0590300554,EwBinary,fused,,
MUL,double,min,1024,1.0,2904447.0,32435.03012005526,EwBinary,fused,,
MUL,double,min,2048,0.001,45603.6,3980.759815802897,EwBinary,fused,,
MUL,double,min,2048,0.01,326638.6,80072.2767368471,EwBinary,fused,,
MUL,double,min,2048,0.05,1650697.1,423942.9751271457,EwBinary,fused,,
MUL,double,min,2048,0.1,3872284.0,950298.315947857,EwBinary,fused,,
MUL,double,min,2048,0.2,8166976.0,852766.7947621372,EwBinary,fused,,
MUL,double,min,2048,0.25,20307270.0,293850.6425228822,EwBinary,fused,,
MUL,double,min,2048,1.0,20155110.0,27966.02899551105,EwBinary,fused,,
MUL,double,min,4096,0.001,150497.8,24194.327346163875,EwBinary,fused,,
MUL,double,min,4096,0.01,1320336.1,311212.00182314095,EwBinary,fused,,
MUL,double,min,4096,0.05,8175775.0,758143.7007622997,EwBinary,fused,,
MUL,double,min,4096,0.1,17450370.0,1818735.1777479255,EwBinary,fused,,
MUL,double,min,4096,0.2,36688950.0,4259480.930100391,EwBinary,fused,,
MUL,double,min,4096,0.25,82098180.0,1429720.4884560872,EwBinary,fused,,
MUL,double,min,4096,1.0,81162740.0,1043211.1677145928,EwBinary,fused,,
MUL,double,max+min,1024,0.001,15393.0,684.8647879529052,EwBinary,fused,,
MUL,double,max+min,1024,0.01,83485.3,18442.212412771358,EwBinary,fused,,
MUL,double,max+min,1024,0.05,397720.7,97283.42857404966,EwBinary,fused,,
MUL,double,max+min,1024,0.1,805243.9,197951.5260441584,EwBinary,fused,,
MUL,double,max+min,1024,0.2,1667518.0,146408.54413440343,EwBinary,fused,,
MUL,double,max+min,1024,0.25,2599144.0,593476.4150738333,EwBinary,fused,,
MUL,double,max+min,1024,1.0,2424614.0,21404.56348019688,EwBinary,fused,,
MUL,double,max+min,2048,0.001,46161.7,3550.39071558798,EwBinary,fused,,
MUL,double,max+min,2048,0.01,318540.1,76018.75181595364,EwBinary,fused,,
MUL,double,max+min,2048,0.05,1574262.9,367632.8599321309,EwBinary,fused,,
MUL,double,max+min,2048,0.1,3135862.0,742498.378236912,EwBinary,fused,,
MUL,double,max+min,2048,0.2,6665698.0,587234.4546885284,EwBinary,fused,,
MUL,double,max+min,2048,0.25,17082590.0,252571.9015338888,EwBinary,fused,,
MUL,double,max+min,2048,1.0,16970320.0,11146.379581629704,EwBinary,fused,,
MUL,double,max+min,4096,0.001,151174.9,21586.30960920473,EwBinary,fused,,
MUL,double,max+min,4096,0.01,1274422.2,297889.540265366,EwBinary,fused,,
MUL,double,max+min,4096,0.05,6628694.0,575924.6275955831,EwBinary,fused,,
MUL,double,max+min,4096,0.1,14208620.0,1254628.1501349758,EwBinary,fused,,
MUL,double,max+min,4096,0.2,30039230.0,3067049.2410096354,EwBinary,fused,,
MUL,double,max+min,4096,0.25,69201940.0,1298283.7929786805,EwBinary,fused,,
MUL,double,max+min,4096,1.0,68462880.0,716170.2711878892,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.001,105964.8,33601.5064768101,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.01,215341.4,93402.45517734293,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.05,796484.2,63201.85109419921,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.1,1465882.0,13272.475947530584,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.2,2777486.0,169139.91224887033,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.25,10924911.0,2012203.3942557708,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,1.0,9524184.0,31643.011234710397,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.001,229545.9,85498.47726317834,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.01,625485.1,117358.06789238368,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.05,2520721.0,52613.930865419214,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.1,4794935.0,261254.91554120928,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.2,9944411.0,222661.75296225023,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.25,47478250.0,2818731.9994990653,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,1.0,45212090.0,28831.25040645987,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.001,508763.6,139382.24139968478,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.01,2078436.0,75097.72066373847,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.05,9342944.0,504659.71856071264,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.1,18453190.0,670945.5375314254,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.2,37785050.0,687163.1122068305,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.25,181350900.0,7791745.72437611,EwBinary,fused,,
MUL,double,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,1.0,177536600.0,988105.5049380532,EwBinary,fused,,
MUL,double,numDistinct,1024,0.001,22676.3,21785.315732544863,EwBinary,fused,,
MUL,double,numDistinct,1024,0.01,181211.2,240733.79567471525,EwBinary,fused,,
MUL,double,numDistinct,1024,0.05,1039324.1,1178900.7318066785,EwBinary,fused,,
MUL,double,numDistinct,1024,0.1,2585756.0,2480472.913320272,EwBinary,fused,,
MUL,double,numDistinct,1024,0.2,7168185.0,6214239.677188102,EwBinary,fused,,
MUL,double,numDistinct,1024,0.25,11839653.0,8341775.813399887,EwBinary,fused,,
MUL,double,numDistinct,1024,1.0,211305200.0,2642399.448312923,EwBinary,fused,,
MUL,double,numDistinct,2048,0.001,76343.9,84183.2797484816,EwBinary,fused,,
MUL,double,numDistinct,2048,0.01,688357.1,893673.8305747238,EwBinary,fused,,
MUL,double,numDistinct,2048,0.05,4647619.0,6030221.639091349,EwBinary,fused,,
MUL,double,numDistinct,2048,0.1,11695886.0,14409301.198398206,EwBinary,fused,,
MUL,double,numDistinct,2048,0.2,38029770.0,48826382.91465998,EwBinary,fused,,
MUL,double,numDistinct,2048,0.25,73824910.0,68704107.2444961,EwBinary,fused,,
MUL,double,numDistinct,2048,1.0,1434137000.0,58125971.4470792,EwBinary,fused,,
MUL,double,numDistinct,4096,0.001,286505.0,373073.19841345405,EwBinary,fused,,
MUL,double,numDistinct,4096,0.01,3018443.0,4355562.5468641305,EwBinary,fused,,
MUL,double,numDistinct,4096,0.05,27577180.0,52090995.99090038,EwBinary,fused,,
MUL,double,numDistinct,4096,0.1,83900440.0,167456445.2459949,EwBinary,fused,,
MUL,double,numDistinct,4096,0.2,235985200.0,347164694.96857285,EwBinary,fused,,
MUL,double,numDistinct,4096,0.25,503886900.0,405294637.2429295,EwBinary,fused,,
MUL,double,numDistinct,4096,1.0,7597700000.0,374240396.8930486,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,0.001,26930.6,32318.987240733062,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,0.01,136429.9,93968.5390985846,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,0.05,690124.8,66425.79894020429,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,0.1,1339381.0,16223.464111520005,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,0.2,2646394.0,111930.89913970236,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,0.25,9092834.0,3102200.258179489,EwBinary,fused,,
MUL,double,numDistinctApprox,1024,1.0,7363913.0,39412.594165937495,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,0.001,76757.3,79220.24635161842,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,0.01,453581.7,116839.4880043653,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,0.05,2267467.0,47957.8201362637,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,0.1,4382670.0,229231.93872873232,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,0.2,9269424.0,246258.45308446884,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,0.25,39961060.0,7984294.795576291,EwBinary,fused,,
MUL,double,numDistinctApprox,2048,1.0,35108530.0,44624.5834091982,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,0.001,211201.3,119515.95876799604,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,0.01,1684397.0,77346.44645288425,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,0.05,8545188.0,530685.9165017791,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,0.1,17669110.0,498570.5799806302,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,0.2,38071790.0,260635.89097947843,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,0.25,140949300.0,2567101.220789269,EwBinary,fused,,
MUL,double,numDistinctApprox,4096,1.0,138538300.0,954017.4759638538,EwBinary,fused,,
MUL,double,sparsity,1024,0.001,15362.3,578.4709826584024,EwBinary,fused,,
MUL,double,sparsity,1024,0.01,83385.7,17973.863110701113,EwBinary,fused,,
MUL,double,sparsity,1024,0.05,388407.8,101725.69379332506,EwBinary,fused,,
MUL,double,sparsity,1024,0.1,794931.3,212640.06558608735,EwBinary,fused,,
MUL,double,sparsity,1024,0.2,1649793.0,181410.75057265305,EwBinary,fused,,
MUL,double,sparsity,1024,0.25,1530628.0,592082.1489324303,EwBinary,fused,,
MUL,double,sparsity,1024,1.0,1354196.0,20183.407486789158,EwBinary,fused,,
MUL,double,sparsity,2048,0.001,46313.5,3205.7175050559613,EwBinary,fused,,
MUL,double,sparsity,2048,0.01,319611.6,78147.80496981346,EwBinary,fused,,
MUL,double,sparsity,2048,0.05,1562834.1,408256.3087153434,EwBinary,fused,,
MUL,double,sparsity,2048,0.1,3118622.0,824454.8842289,EwBinary,fused,,
MUL,double,sparsity,2048,0.2,6625350.0,749843.4510542108,EwBinary,fused,,
MUL,double,sparsity,2048,0.25,12855940.0,229927.59343372035,EwBinary,fused,,
MUL,double,sparsity,2048,1.0,12753270.0,16393.091363267813,EwBinary,fused,,
MUL,double,sparsity,4096,0.001,151501.7,21590.61274437985,EwBinary,fused,,
MUL,double,sparsity,4096,0.01,1250970.9,318426.699469072,EwBinary,fused,,
MUL,double,sparsity,4096,0.05,6560274.0,723477.4536485419,EwBinary,fused,,
MUL,double,sparsity,4096,0.1,13983219.0,1783786.3728126811,EwBinary,fused,,
MUL,double,sparsity,4096,0.2,29724870.0,3613739.535301348,EwBinary,fused,,
MUL,double,sparsity,4096,0.25,52149990.0,1184319.3182865283,EwBinary,fused,,
MUL,double,sparsity,4096,1.0,51707500.0,543712.5752127168,EwBinary,fused,,
MUL,double,symmetry,1024,0.001,95706.8,5705.229819112364,EwBinary,fused,,
MUL,double,symmetry,1024,0.01,168071.9,21713.025867488446,EwBinary,fused,,
MUL,double,symmetry,1024,0.05,539701.4,126670.65900480312,EwBinary,fused,,
MUL,double,symmetry,1024,0.1,1001652.0,259162.95434854625,EwBinary,fused,,
MUL,double,symmetry,1024,0.2,1987460.0,274181.93335407384,EwBinary,fused,,
MUL,double,symmetry,1024,0.25,1705150.0,567365.0590032645,EwBinary,fused,,
MUL,double,symmetry,1024,1.0,1550627.0,36176.52493906328,EwBinary,fused,,
MUL,double,symmetry,2048,0.001,200046.8,4619.282070240403,EwBinary,fused,,
MUL,double,symmetry,2048,0.01,516091.2,93280.34266041504,EwBinary,fused,,
MUL,double,symmetry,2048,0.05,1975307.2,506846.7862322455,EwBinary,fused,,
MUL,double,symmetry,2048,0.1,3793243.8,1012951.87237102,EwBinary,fused,,
MUL,double,symmetry,2048,0.2,7786815.0,1109001.0324937585,EwBinary,fused,,
MUL,double,symmetry,2048,0.25,13142140.0,251080.89975588,EwBinary,fused,,
MUL,double,symmetry,2048,1.0,13003620.0,17789.997189432073,EwBinary,fused,,
MUL,double,symmetry,4096,0.001,461679.6,12095.286558545577,EwBinary,fused,,
MUL,double,symmetry,4096,0.01,1773286.1,384495.2322127313,EwBinary,fused,,
MUL,double,symmetry,4096,0.05,8010996.0,1118779.3110469405,EwBinary,fused,,
MUL,double,symmetry,4096,0.1,16557850.0,2211269.581660676,EwBinary,fused,,
MUL,double,symmetry,4096,0.2,34034360.0,5108543.136572522,EwBinary,fused,,
MUL,double,symmetry,4096,0.25,53018620.0,1203552.481245048,EwBinary,fused,,
MUL,double,symmetry,4096,1.0,52253480.0,516972.4424205047,EwBinary,fused,,
MUL,int64_t,min,1024,0.001,13917.7,304.8292964923156,EwBinary,fused,,
MUL,int64_t,min,1024,0.01,86407.9,19584.425963561516,EwBinary,fused,,
MUL,int64_t,min,1024,0.05,497622.4,128091.91052885944,EwBinary,fused,,
MUL,int64_t,min,1024,0.1,958804.1,114981.25288879823,EwBinary,fused,,
MUL,int64_t,min,1024,0.2,1803589.0,211318.8542069385,EwBinary,fused,,
MUL,int64_t,min,1024,0.25,1034889.0,18168.62952698659,EwBinary,fused,,
MUL,int64_t,min,1024,1.0,1075992.0,44553.71135557121,EwBinary,fused,,
MUL,int64_t,min,2048,0.001,43689.0,3811.39251309661,EwBinary,fused,,
MUL,int64_t,min,2048,0.01,328018.6,81864.94474329181,EwBinary,fused,,
MUL,int64_t,min,2048,0.05,1733540.0,431551.7796665116,EwBinary,fused,,
MUL,int64_t,min,2048,0.1,3501904.0,417724.3888605128,EwBinary,fused,,
MUL,int64_t,min,2048,0.2,6957090.0,853936.6006261171,EwBinary,fused,,
MUL,int64_t,min,2048,0.25,10980670.0,9738.588763835858,EwBinary,fused,,
MUL,int64_t,min,2048,1.0,10950820.0,19113.508893508373,EwBinary,fused,,
MUL,int64_t,min,4096,0.001,151620.7,23535.64752101232,EwBinary,fused,,
MUL,int64_t,min,4096,0.01,1324349.9,331031.0616309963,EwBinary,fused,,
MUL,int64_t,min,4096,0.05,6653196.0,1696121.6496151842,EwBinary,fused,,
MUL,int64_t,min,4096,0.1,14836765.0,1796347.2829992785,EwBinary,fused,,
MUL,int64_t,min,4096,0.2,30897830.0,3998961.668858554,EwBinary,fused,,
MUL,int64_t,min,4096,0.25,45217250.0,1177981.9025680225,EwBinary,fused,,
MUL,int64_t,min,4096,1.0,44161350.0,644792.6509954791,EwBinary,fused,,
MUL,int64_t,max+min,1024,0.001,14240.3,379.4557652451437,EwBinary,fused,,
MUL,int64_t,max+min,1024,0.01,86321.5,17848.569598772396,EwBinary,fused,,
MUL,int64_t,max+min,1024,0.05,412620.1,95887.08153106154,EwBinary,fused,,
MUL,int64_t,max+min,1024,0.1,847430.9,99712.98783168732,EwBinary,fused,,
MUL,int64_t,max+min,1024,0.2,1689084.0,179111.4622673701,EwBinary,fused,,
MUL,int64_t,max+min,1024,0.25,934048.1,26527.4516196587,EwBinary,fused,,
MUL,int64_t,max+min,1024,1.0,973951.7,50019.36584974973,EwBinary,fused,,
MUL,int64_t,max+min,2048,0.001,45234.7,2760.9692762586915,EwBinary,fused,,
MUL,int64_t,max+min,2048,0.01,326781.0,78596.82635238313,EwBinary,fused,,
MUL,int64_t,max+min,2048,0.05,1622161.2,387818.2403035961,EwBinary,fused,,
MUL,int64_t,max+min,2048,0.1,3357349.0,364774.9321446186,EwBinary,fused,,
MUL,int64_t,max+min,2048,0.2,6767448.0,741358.2322976899,EwBinary,fused,,
MUL,int64_t,max+min,2048,0.25,11123320.0,8330.772939996517,EwBinary,fused,,
MUL,int64_t,max+min,2048,1.0,11115310.0,74236.6703336176,EwBinary,fused,,
MUL,int64_t,max+min,4096,0.001,154695.5,21690.819897674068,EwBinary,fused,,
MUL,int64_t,max+min,4096,0.01,1297251.2,318809.3746721455,EwBinary,fused,,
MUL,int64_t,max+min,4096,0.05,6444412.0,1568533.2828247189,EwBinary,fused,,
MUL,int64_t,max+min,4096,0.1,14424582.0,1593600.4065274466,EwBinary,fused,,
MUL,int64_t,max+min,4096,0.2,30386120.0,3634762.587325646,EwBinary,fused,,
MUL,int64_t,max+min,4096,0.25,45791820.0,1214864.7970499063,EwBinary,fused,,
MUL,int64_t,max+min,4096,1.0,44952670.0,716946.5934704542,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.001,92139.6,13637.980782440713,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.01,207373.7,84663.96632839472,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.05,867527.7,369035.184251538,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.1,1785337.0,708442.5212009479,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.2,3830740.0,1107279.066069415,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,0.25,15404240.0,6728376.45303663,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,1024,1.0,33949280.0,2607148.675298574,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.001,205701.3,40862.430840973386,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.01,659354.3,310922.0720784658,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.05,3046942.0,1500972.617203777,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.1,6552859.0,3444028.5572904623,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.2,14747960.0,5925089.201616386,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,0.25,68673560.0,29203393.207342647,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,2048,1.0,145551900.0,11251471.977281708,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.001,507123.0,137832.04126198104,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.01,2394813.0,1353312.7798197037,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.05,11352374.0,5638629.468619322,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.1,25299530.0,13482035.556831418,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.2,58216560.0,25266826.82601834,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,0.25,244127000.0,88762377.97876105,EwBinary,fused,,
MUL,int64_t,max+mean+min+numDistinctApprox+sparsity+symmetry,4096,1.0,580924100.0,42791050.85684779,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,0.001,16727.6,4227.70474108325,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,0.01,108310.0,3703.397209170102,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,0.05,598047.2,24999.707730736016,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,0.1,1252558.0,78429.03852811434,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,0.2,3466332.0,3023824.8995116544,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,0.25,3479497.0,257255.26294368057,EwBinary,fused,,
MUL,int64_t,numDistinct,1024,1.0,11967235.0,15148928.183358751,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,0.001,51112.7,6943.477211663398,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,0.01,414280.9,2674.75047434335,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,0.05,2222956.0,88690.16307723561,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,0.1,4604131.0,304134.04604804696,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,0.2,9162250.0,532991.5639732648,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,0.25,20211080.0,1395520.0375168787,EwBinary,fused,,
MUL,int64_t,numDistinct,2048,1.0,35226670.0,2864582.5067344266,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,0.001,181457.0,12492.432091292534,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,0.01,1660639.0,21876.04902881484,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,0.05,8721316.0,648359.595204184,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,0.1,18147820.0,1109915.3329070744,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,0.2,38621280.0,1789814.8909873322,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,0.25,80838830.0,6741173.716967494,EwBinary,fused,,
MUL,int64_t,numDistinct,4096,1.0,140602900.0,13158256.321919456,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,0.001,18931.8,12346.65061914004,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,0.01,133490.1,84687.18197572103,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,0.05,791565.9,331983.5109276932,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,0.1,1707187.0,732238.9664742879,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,0.2,3753754.0,1315268.715832962,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,0.25,10886072.0,4032574.690772909,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,1024,1.0,27390760.0,2199626.800770228,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,0.001,59998.7,37819.31871426442,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,0.01,510443.4,298602.3509981125,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,0.05,2884973.0,1271863.3994965376,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,0.1,6265075.0,3253030.1453439784,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,0.2,14290560.0,5719239.899030873,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,0.25,45348500.0,13324513.826694682,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,2048,1.0,117325100.0,10050371.717282675,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,4096,0.001,222137.8,153570.8228645301,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,4096,0.01,2102242.0,1335149.0957092894,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,4096,0.05,11123695.0,5854246.09657004,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,4096,0.1,25438290.0,13459296.070370428,EwBinary,fused,,
MUL,int64_t,numDistinctApprox,4096,0.2,59225300.0,22171495.445629183,EwBinary,fused,,
