mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
vectorized,var,int64_t,mean,4096,1.0,8,75948300,True
naive,var,int64_t,mean,4096,1.0,8,75412349,True
vectorized,var,int64_t,mean,4096,1.0,9,82568163,True
naive,var,int64_t,mean,4096,1.0,9,74343827,True
vectorized,var,int64_t,min,1024,0.001,0,9991378,False
naive,var,int64_t,min,1024,0.001,0,5834866,False
vectorized,var,int64_t,min,1024,0.001,1,9999708,False
naive,var,int64_t,min,1024,0.001,1,5869552,False
vectorized,var,int64_t,min,1024,0.001,2,10050563,False
naive,var,int64_t,min,1024,0.001,2,5873758,False
vectorized,var,int64_t,min,1024,0.001,3,9999906,False
naive,var,int64_t,min,1024,0.001,3,5867012,False
vectorized,var,int64_t,min,1024,0.001,4,10005859,False
naive,var,int64_t,min,1024,0.001,4,5875462,False
vectorized,var,int64_t,min,1024,0.001,5,10009711,False
naive,var,int64_t,min,1024,0.001,5,5867351,False
vectorized,var,int64_t,min,1024,0.001,6,10140557,False
naive,var,int64_t,min,1024,0.001,6,5893309,False
vectorized,var,int64_t,min,1024,0.001,7,9948158,False
naive,var,int64_t,min,1024,0.001,7,5870852,False
vectorized,var,int64_t,min,1024,0.001,8,10028244,False
naive,var,int64_t,min,1024,0.001,8,5888425,False
vectorized,var,int64_t,min,1024,0.001,9,9998384,False
naive,var,int64_t,min,1024,0.001,9,5848153,False
vectorized,var,int64_t,min,1024,0.01,0,10139742,False
naive,var,int64_t,min,1024,0.01,0,5924258,False
vectorized,var,int64_t,min,1024,0.01,1,10422394,False
naive,var,int64_t,min,1024,0.01,1,5849235,False
vectorized,var,int64_t,min,1024,0.01,2,10033777,False
naive,var,int64_t,min,1024,0.01,2,5867626,False
vectorized,var,int64_t,min,1024,0.01,3,10026050,False
naive,var,int64_t,min,1024,0.01,3,5891753,False
vectorized,var,int64_t,min,1024,0.01,4,9151937,False
naive,var,int64_t,min,1024,0.01,4,5866128,False
vectorized,var,int64_t,min,1024,0.01,5,10051657,False
naive,var,int64_t,min,1024,0.01,5,5843372,False
vectorized,var,int64_t,min,1024,0.01,6,10059388,False
naive,var,int64_t,min,1024,0.01,6,5854599,False
vectorized,var,int64_t,min,1024,0.01,7,10074601,False
naive,var,int64_t,min,1024,0.01,7,5887414,False
vectorized,var,int64_t,min,1024,0.01,8,10030875,False
naive,var,int64_t,min,1024,0.01,8,5327205,False
vectorized,var,int64_t,min,1024,0.01,9,9331152,False
naive,var,int64_t,min,1024,0.01,9,5869180,False
vectorized,var,int64_t,min,1024,0.05,0,10134588,False
naive,var,int64_t,min,1024,0.05,0,6003165,False
vectorized,var,int64_t,min,1024,0.05,1,10148091,False
naive,var,int64_t,min,1024,0.05,1,5982952,False
vectorized,var,int64_t,min,1024,0.05,2,10133356,False
naive,var,int64_t,min,1024,0.05,2,5970220,False
vectorized,var,int64_t,min,1024,0.05,3,10171468,False
naive,var,int64_t,min,1024,0.05,3,6003289,False
vectorized,var,int64_t,min,1024,0.05,4,10152374,False
naive,var,int64_t,min,1024,0.05,4,5976161,False
vectorized,var,int64_t,min,1024,0.05,5,10148849,False
naive,var,int64_t,min,1024,0.05,5,5208805,False
vectorized,var,int64_t,min,1024,0.05,6,10206515,False
naive,var,int64_t,min,1024,0.05,6,5955650,False
vectorized,var,int64_t,min,1024,0.05,7,10192136,False
naive,var,int64_t,min,1024,0.05,7,5962654,False
vectorized,var,int64_t,min,1024,0.05,8,10194557,False
naive,var,int64_t,min,1024,0.05,8,5977152,False
vectorized,var,int64_t,min,1024,0.05,9,10229766,False
naive,var,int64_t,min,1024,0.05,9,6010882,False
vectorized,var,int64_t,min,1024,0.1,0,10188813,False
naive,var,int64_t,min,1024,0.1,0,5992765,False
vectorized,var,int64_t,min,1024,0.1,1,10134989,False
naive,var,int64_t,min,1024,0.1,1,5982435,False
vectorized,var,int64_t,min,1024,0.1,2,10153662,False
naive,var,int64_t,min,1024,0.1,2,6007692,False
vectorized,var,int64_t,min,1024,0.1,3,10177048,False
naive,var,int64_t,min,1024,0.1,3,5995108,False
vectorized,var,int64_t,min,1024,0.1,4,10482450,False
naive,var,int64_t,min,1024,0.1,4,5470748,False
vectorized,var,int64_t,min,1024,0.1,5,10160701,False
naive,var,int64_t,min,1024,0.1,5,6010266,False
vectorized,var,int64_t,min,1024,0.1,6,10140429,False
naive,var,int64_t,min,1024,0.1,6,6005131,False
vectorized,var,int64_t,min,1024,0.1,7,10235835,False
naive,var,int64_t,min,1024,0.1,7,5182214,False
vectorized,var,int64_t,min,1024,0.1,8,10395134,False
naive,var,int64_t,min,1024,0.1,8,6109207,False
vectorized,var,int64_t,min,1024,0.1,9,10248866,False
naive,var,int64_t,min,1024,0.1,9,6006449,False
vectorized,var,int64_t,min,1024,0.2,0,10139995,False
naive,var,int64_t,min,1024,0.2,0,5980794,False
vectorized,var,int64_t,min,1024,0.2,1,10143302,False
naive,var,int64_t,min,1024,0.2,1,5992081,False
vectorized,var,int64_t,min,1024,0.2,2,10157030,False
naive,var,int64_t,min,1024,0.2,2,5985390,False
vectorized,var,int64_t,min,1024,0.2,3,10113121,False
naive,var,int64_t,min,1024,0.2,3,5980390,False
vectorized,var,int64_t,min,1024,0.2,4,10132738,False
naive,var,int64_t,min,1024,0.2,4,5987551,False
vectorized,var,int64_t,min,1024,0.2,5,10148310,False
naive,var,int64_t,min,1024,0.2,5,5980305,False
vectorized,var,int64_t,min,1024,0.2,6,10189398,False
naive,var,int64_t,min,1024,0.2,6,5972777,False
vectorized,var,int64_t,min,1024,0.2,7,10140731,False
naive,var,int64_t,min,1024,0.2,7,5983233,False
vectorized,var,int64_t,min,1024,0.2,8,9569936,False
naive,var,int64_t,min,1024,0.2,8,5988080,False
vectorized,var,int64_t,min,1024,0.2,9,10169544,False
naive,var,int64_t,min,1024,0.2,9,5403755,False
vectorized,var,int64_t,min,1024,0.25,0,10131816,True
naive,var,int64_t,min,1024,0.25,0,5103048,True
vectorized,var,int64_t,min,1024,0.25,1,10149633,True
naive,var,int64_t,min,1024,0.25,1,5958223,True
vectorized,var,int64_t,min,1024,0.25,2,10111726,True
naive,var,int64_t,min,1024,0.25,2,5985022,True
vectorized,var,int64_t,min,1024,0.25,3,10111491,True
naive,var,int64_t,min,1024,0.25,3,5989151,True
vectorized,var,int64_t,min,1024,0.25,4,10225094,True
naive,var,int64_t,min,1024,0.25,4,5979823,True
vectorized,var,int64_t,min,1024,0.25,5,10145347,True
naive,var,int64_t,min,1024,0.25,5,5938948,True
vectorized,var,int64_t,min,1024,0.25,6,10182796,True
naive,var,int64_t,min,1024,0.25,6,5980987,True
vectorized,var,int64_t,min,1024,0.25,7,10137328,True
naive,var,int64_t,min,1024,0.25,7,5986180,True
vectorized,var,int64_t,min,1024,0.25,8,10199923,True
naive,var,int64_t,min,1024,0.25,8,5957881,True
vectorized,var,int64_t,min,1024,0.25,9,10081353,True
naive,var,int64_t,min,1024,0.25,9,5975475,True
vectorized,var,int64_t,min,1024,1.0,0,10066658,True
naive,var,int64_t,min,1024,1.0,0,5880227,True
vectorized,var,int64_t,min,1024,1.0,1,9984593,True
naive,var,int64_t,min,1024,1.0,1,5852095,True
vectorized,var,int64_t,min,1024,1.0,2,9990577,True
naive,var,int64_t,min,1024,1.0,2,5881582,True
vectorized,var,int64_t,min,1024,1.0,3,10007983,True
naive,var,int64_t,min,1024,1.0,3,5298533,True
vectorized,var,int64_t,min,1024,1.0,4,10045590,True
naive,var,int64_t,min,1024,1.0,4,5856108,True
vectorized,var,int64_t,min,1024,1.0,5,10008203,True
naive,var,int64_t,min,1024,1.0,5,5982585,True
vectorized,var,int64_t,min,1024,1.0,6,10044002,True
naive,var,int64_t,min,1024,1.0,6,5876195,True
vectorized,var,int64_t,min,1024,1.0,7,10025922,True
naive,var,int64_t,min,1024,1.0,7,5989211,True
vectorized,var,int64_t,min,1024,1.0,8,9961622,True
naive,var,int64_t,min,1024,1.0,8,6012786,True
vectorized,var,int64_t,min,1024,1.0,9,9969529,True
naive,var,int64_t,min,1024,1.0,9,5881039,True
vectorized,var,int64_t,min,2048,0.001,0,24530141,False
naive,var,int64_t,min,2048,0.001,0,20514498,False
vectorized,var,int64_t,min,2048,0.001,1,26092268,False
naive,var,int64_t,min,2048,0.001,1,18452090,False
vectorized,var,int64_t,min,2048,0.001,2,24101806,False
naive,var,int64_t,min,2048,0.001,2,20494929,False
vectorized,var,int64_t,min,2048,0.001,3,24255922,False
naive,var,int64_t,min,2048,0.001,3,19430007,False
vectorized,var,int64_t,min,2048,0.001,4,24384357,False
naive,var,int64_t,min,2048,0.001,4,19278917,False
vectorized,var,int64_t,min,2048,0.001,5,23895914,False
naive,var,int64_t,min,2048,0.001,5,18608016,False
vectorized,var,int64_t,min,2048,0.001,6,24699441,False
naive,var,int64_t,min,2048,0.001,6,19494458,False
vectorized,var,int64_t,min,2048,0.001,7,23833074,False
naive,var,int64_t,min,2048,0.001,7,19287642,False
vectorized,var,int64_t,min,2048,0.001,8,24114890,False
naive,var,int64_t,min,2048,0.001,8,19243788,False
vectorized,var,int64_t,min,2048,0.001,9,24660208,False
naive,var,int64_t,min,2048,0.001,9,18486869,False
vectorized,var,int64_t,min,2048,0.01,0,24195684,False
naive,var,int64_t,min,2048,0.01,0,18458901,False
vectorized,var,int64_t,min,2048,0.01,1,23574645,False
naive,var,int64_t,min,2048,0.01,1,19369016,False
vectorized,var,int64_t,min,2048,0.01,2,24157161,False
naive,var,int64_t,min,2048,0.01,2,18442741,False
vectorized,var,int64_t,min,2048,0.01,3,23964621,False
naive,var,int64_t,min,2048,0.01,3,19229714,False
vectorized,var,int64_t,min,2048,0.01,4,26044004,False
naive,var,int64_t,min,2048,0.01,4,18702485,False
vectorized,var,int64_t,min,2048,0.01,5,24614333,False
naive,var,int64_t,min,2048,0.01,5,18411066,False
vectorized,var,int64_t,min,2048,0.01,6,24183321,False
naive,var,int64_t,min,2048,0.01,6,19425836,False
vectorized,var,int64_t,min,2048,0.01,7,23691621,False
naive,var,int64_t,min,2048,0.01,7,18970213,False
vectorized,var,int64_t,min,2048,0.01,8,23991549,False
naive,var,int64_t,min,2048,0.01,8,18478837,False
vectorized,var,int64_t,min,2048,0.01,9,24275361,False
naive,var,int64_t,min,2048,0.01,9,18609820,False
vectorized,var,int64_t,min,2048,0.05,0,23933751,False
naive,var,int64_t,min,2048,0.05,0,18336810,False
vectorized,var,int64_t,min,2048,0.05,1,23415992,False
naive,var,int64_t,min,2048,0.05,1,19385808,False
vectorized,var,int64_t,min,2048,0.05,2,24406104,False
naive,var,int64_t,min,2048,0.05,2,19405633,False
vectorized,var,int64_t,min,2048,0.05,3,24051506,False
naive,var,int64_t,min,2048,0.05,3,18361914,False
vectorized,var,int64_t,min,2048,0.05,4,26371792,False
naive,var,int64_t,min,2048,0.05,4,19073654,False
vectorized,var,int64_t,min,2048,0.05,5,24793793,False
naive,var,int64_t,min,2048,0.05,5,20095902,False
vectorized,var,int64_t,min,2048,0.05,6,23634997,False
naive,var,int64_t,min,2048,0.05,6,18363640,False
vectorized,var,int64_t,min,2048,0.05,7,24382043,False
naive,var,int64_t,min,2048,0.05,7,19378679,False
vectorized,var,int64_t,min,2048,0.05,8,24138812,False
naive,var,int64_t,min,2048,0.05,8,18921982,False
vectorized,var,int64_t,min,2048,0.05,9,23474102,False
naive,var,int64_t,min,2048,0.05,9,18887025,False
vectorized,var,int64_t,min,2048,0.1,0,23856815,False
naive,var,int64_t,min,2048,0.1,0,18311650,False
vectorized,var,int64_t,min,2048,0.1,1,23669946,False
naive,var,int64_t,min,2048,0.1,1,18919598,False
vectorized,var,int64_t,min,2048,0.1,2,23629346,False
naive,var,int64_t,min,2048,0.1,2,18347409,False
vectorized,var,int64_t,min,2048,0.1,3,25921435,False
naive,var,int64_t,min,2048,0.1,3,18315182,False
vectorized,var,int64_t,min,2048,0.1,4,23933626,False
naive,var,int64_t,min,2048,0.1,4,18385251,False
vectorized,var,int64_t,min,2048,0.1,5,24641910,False
naive,var,int64_t,min,2048,0.1,5,19423283,False
vectorized,var,int64_t,min,2048,0.1,6,23925440,False
naive,var,int64_t,min,2048,0.1,6,19724017,False
vectorized,var,int64_t,min,2048,0.1,7,24301762,False
naive,var,int64_t,min,2048,0.1,7,18461462,False
vectorized,var,int64_t,min,2048,0.1,8,23621914,False
naive,var,int64_t,min,2048,0.1,8,18839415,False
vectorized,var,int64_t,min,2048,0.1,9,24404693,False
naive,var,int64_t,min,2048,0.1,9,18981206,False
vectorized,var,int64_t,min,2048,0.2,0,25630939,False
naive,var,int64_t,min,2048,0.2,0,19158397,False
vectorized,var,int64_t,min,2048,0.2,1,24629392,False
naive,var,int64_t,min,2048,0.2,1,18812174,False
vectorized,var,int64_t,min,2048,0.2,2,24175143,False
naive,var,int64_t,min,2048,0.2,2,18371262,False
vectorized,var,int64_t,min,2048,0.2,3,23752217,False
naive,var,int64_t,min,2048,0.2,3,19410050,False
vectorized,var,int64_t,min,2048,0.2,4,23776085,False
naive,var,int64_t,min,2048,0.2,4,19138793,False
vectorized,var,int64_t,min,2048,0.2,5,24098822,False
naive,var,int64_t,min,2048,0.2,5,18904459,False
vectorized,var,int64_t,min,2048,0.2,6,24207373,False
naive,var,int64_t,min,2048,0.2,6,18359277,False
vectorized,var,int64_t,min,2048,0.2,7,23809388,False
naive,var,int64_t,min,2048,0.2,7,18614810,False
vectorized,var,int64_t,min,2048,0.2,8,23549105,False
naive,var,int64_t,min,2048,0.2,8,19379914,False
vectorized,var,int64_t,min,2048,0.2,9,23436806,False
naive,var,int64_t,min,2048,0.2,9,18432236,False
vectorized,var,int64_t,min,2048,0.25,0,23640996,True
naive,var,int64_t,min,2048,0.25,0,19319085,True
vectorized,var,int64_t,min,2048,0.25,1,24234602,True
naive,var,int64_t,min,2048,0.25,1,19822448,True
vectorized,var,int64_t,min,2048,0.25,2,24389776,True
naive,var,int64_t,min,2048,0.25,2,19447975,True
vectorized,var,int64_t,min,2048,0.25,3,24430648,True
naive,var,int64_t,min,2048,0.25,3,18398531,True
vectorized,var,int64_t,min,2048,0.25,4,23420724,True
naive,var,int64_t,min,2048,0.25,4,18804224,True
vectorized,var,int64_t,min,2048,0.25,5,23803763,True
naive,var,int64_t,min,2048,0.25,5,18502895,True
vectorized,var,int64_t,min,2048,0.25,6,24405635,True
naive,var,int64_t,min,2048,0.25,6,20298101,True
vectorized,var,int64_t,min,2048,0.25,7,24764875,True
naive,var,int64_t,min,2048,0.25,7,18444351,True
vectorized,var,int64_t,min,2048,0.25,8,23582116,True
naive,var,int64_t,min,2048,0.25,8,18495191,True
vectorized,var,int64_t,min,2048,0.25,9,24063193,True
naive,var,int64_t,min,2048,0.25,9,18324086,True
vectorized,var,int64_t,min,2048,1.0,0,27172771,True
naive,var,int64_t,min,2048,1.0,0,22340659,True
vectorized,var,int64_t,min,2048,1.0,1,26669939,True
naive,var,int64_t,min,2048,1.0,1,22428869,True
vectorized,var,int64_t,min,2048,1.0,2,26553290,True
naive,var,int64_t,min,2048,1.0,2,22257413,True
vectorized,var,int64_t,min,2048,1.0,3,26799285,True
naive,var,int64_t,min,2048,1.0,3,22304122,True
vectorized,var,int64_t,min,2048,1.0,4,30897665,True
naive,var,int64_t,min,2048,1.0,4,22640531,True
vectorized,var,int64_t,min,2048,1.0,5,25942882,True
naive,var,int64_t,min,2048,1.0,5,22539776,True
vectorized,var,int64_t,min,2048,1.0,6,26607387,True
naive,var,int64_t,min,2048,1.0,6,22633940,True
vectorized,var,int64_t,min,2048,1.0,7,25520425,True
naive,var,int64_t,min,2048,1.0,7,22237096,True
vectorized,var,int64_t,min,2048,1.0,8,27135692,True
naive,var,int64_t,min,2048,1.0,8,22271190,True
vectorized,var,int64_t,min,2048,1.0,9,26489570,True
naive,var,int64_t,min,2048,1.0,9,23556031,True
vectorized,var,int64_t,min,4096,0.001,0,82886735,False
naive,var,int64_t,min,4096,0.001,0,77414440,False
vectorized,var,int64_t,min,4096,0.001,1,82923327,False
naive,var,int64_t,min,4096,0.001,1,77195644,False
vectorized,var,int64_t,min,4096,0.001,2,79852369,False
naive,var,int64_t,min,4096,0.001,2,73826982,False
vectorized,var,int64_t,min,4096,0.001,3,79815385,False
naive,var,int64_t,min,4096,0.001,3,73786188,False
vectorized,var,int64_t,min,4096,0.001,4,82597609,False
naive,var,int64_t,min,4096,0.001,4,74076145,False
vectorized,var,int64_t,min,4096,0.001,5,80352744,False
naive,var,int64_t,min,4096,0.001,5,77561333,False
vectorized,var,int64_t,min,4096,0.001,6,91627639,False
naive,var,int64_t,min,4096,0.001,6,74591896,False
vectorized,var,int64_t,min,4096,0.001,7,78858995,False
naive,var,int64_t,min,4096,0.001,7,74972861,False
vectorized,var,int64_t,min,4096,0.001,8,79779772,False
naive,var,int64_t,min,4096,0.001,8,73630702,False
vectorized,var,int64_t,min,4096,0.001,9,80152013,False
naive,var,int64_t,min,4096,0.001,9,74887529,False
vectorized,var,int64_t,min,4096,0.01,0,82401887,False
naive,var,int64_t,min,4096,0.01,0,79703125,False
vectorized,var,int64_t,min,4096,0.01,1,81921249,False
naive,var,int64_t,min,4096,0.01,1,77304115,False
vectorized,var,int64_t,min,4096,0.01,2,79378022,False
naive,var,int64_t,min,4096,0.01,2,81215307,False
vectorized,var,int64_t,min,4096,0.01,3,80623522,False
naive,var,int64_t,min,4096,0.01,3,75081137,False
vectorized,var,int64_t,min,4096,0.01,4,79440854,False
naive,var,int64_t,min,4096,0.01,4,76034552,False
vectorized,var,int64_t,min,4096,0.01,5,82810233,False
naive,var,int64_t,min,4096,0.01,5,74606278,False
vectorized,var,int64_t,min,4096,0.01,6,79494882,False
naive,var,int64_t,min,4096,0.01,6,75556941,False
vectorized,var,int64_t,min,4096,0.01,7,81235638,False
naive,var,int64_t,min,4096,0.01,7,77202435,False
vectorized,var,int64_t,min,4096,0.01,8,79247617,False
naive,var,int64_t,min,4096,0.01,8,77510839,False
vectorized,var,int64_t,min,4096,0.01,9,80968237,False
naive,var,int64_t,min,4096,0.01,9,74534377,False
vectorized,var,int64_t,min,4096,0.05,0,79088210,False
naive,var,int64_t,min,4096,0.05,0,74356781,False
vectorized,var,int64_t,min,4096,0.05,1,79143114,False
naive,var,int64_t,min,4096,0.05,1,75961729,False
vectorized,var,int64_t,min,4096,0.05,2,79422204,False
naive,var,int64_t,min,4096,0.05,2,73969690,False
vectorized,var,int64_t,min,4096,0.05,3,79991304,False
naive,var,int64_t,min,4096,0.05,3,73537277,False
vectorized,var,int64_t,min,4096,0.05,4,79675446,False
naive,var,int64_t,min,4096,0.05,4,76037401,False
vectorized,var,int64_t,min,4096,0.05,5,78913834,False
naive,var,int64_t,min,4096,0.05,5,74450387,False
vectorized,var,int64_t,min,4096,0.05,6,79895555,False
naive,var,int64_t,min,4096,0.05,6,74895330,False
vectorized,var,int64_t,min,4096,0.05,7,82697314,False
naive,var,int64_t,min,4096,0.05,7,76811946,False
vectorized,var,int64_t,min,4096,0.05,8,79430968,False
naive,var,int64_t,min,4096,0.05,8,75496958,False
vectorized,var,int64_t,min,4096,0.05,9,79411222,False
naive,var,int64_t,min,4096,0.05,9,77487781,False
vectorized,var,int64_t,min,4096,0.1,0,80559632,False
naive,var,int64_t,min,4096,0.1,0,74591794,False
vectorized,var,int64_t,min,4096,0.1,1,90234825,False
naive,var,int64_t,min,4096,0.1,1,76708383,False
vectorized,var,int64_t,min,4096,0.1,2,81154046,False
naive,var,int64_t,min,4096,0.1,2,74770667,False
vectorized,var,int64_t,min,4096,0.1,3,82297666,False
naive,var,int64_t,min,4096,0.1,3,73849699,False
vectorized,var,int64_t,min,4096,0.1,4,82371643,False
naive,var,int64_t,min,4096,0.1,4,75407809,False
vectorized,var,int64_t,min,4096,0.1,5,79943504,False
naive,var,int64_t,min,4096,0.1,5,75392012,False
vectorized,var,int64_t,min,4096,0.1,6,79590588,False
naive,var,int64_t,min,4096,0.1,6,74172018,False
vectorized,var,int64_t,min,4096,0.1,7,81335012,False
naive,var,int64_t,min,4096,0.1,7,75021430,False
vectorized,var,int64_t,min,4096,0.1,8,80321541,False
naive,var,int64_t,min,4096,0.1,8,74333582,False
vectorized,var,int64_t,min,4096,0.1,9,80487815,False
naive,var,int64_t,min,4096,0.1,9,74209031,False
vectorized,var,int64_t,min,4096,0.2,0,80447191,False
naive,var,int64_t,min,4096,0.2,0,73668069,False
vectorized,var,int64_t,min,4096,0.2,1,79449506,False
naive,var,int64_t,min,4096,0.2,1,74113541,False
vectorized,var,int64_t,min,4096,0.2,2,84130667,False
naive,var,int64_t,min,4096,0.2,2,77395242,False
vectorized,var,int64_t,min,4096,0.2,3,81345650,False
naive,var,int64_t,min,4096,0.2,3,73648438,False
vectorized,var,int64_t,min,4096,0.2,4,80890179,False
naive,var,int64_t,min,4096,0.2,4,75596376,False
vectorized,var,int64_t,min,4096,0.2,5,80088456,False
naive,var,int64_t,min,4096,0.2,5,74244712,False
vectorized,var,int64_t,min,4096,0.2,6,78979093,False
naive,var,int64_t,min,4096,0.2,6,76527012,False
vectorized,var,int64_t,min,4096,0.2,7,79284378,False
naive,var,int64_t,min,4096,0.2,7,74810095,False
vectorized,var,int64_t,min,4096,0.2,8,78674173,False
naive,var,int64_t,min,4096,0.2,8,74387721,False
vectorized,var,int64_t,min,4096,0.2,9,80959469,False
naive,var,int64_t,min,4096,0.2,9,73583858,False
vectorized,var,int64_t,min,4096,0.25,0,78999804,True
naive,var,int64_t,min,4096,0.25,0,76965702,True
vectorized,var,int64_t,min,4096,0.25,1,78901879,True
naive,var,int64_t,min,4096,0.25,1,74849993,True
vectorized,var,int64_t,min,4096,0.25,2,78807219,True
naive,var,int64_t,min,4096,0.25,2,73591235,True
vectorized,var,int64_t,min,4096,0.25,3,79398938,True
naive,var,int64_t,min,4096,0.25,3,74757164,True
vectorized,var,int64_t,min,4096,0.25,4,79502505,True
naive,var,int64_t,min,4096,0.25,4,75288021,True
vectorized,var,int64_t,min,4096,0.25,5,79789330,True
naive,var,int64_t,min,4096,0.25,5,74787987,True
vectorized,var,int64_t,min,4096,0.25,6,81890675,True
naive,var,int64_t,min,4096,0.25,6,74512049,True
vectorized,var,int64_t,min,4096,0.25,7,83186977,True
naive,var,int64_t,min,4096,0.25,7,85128703,True
vectorized,var,int64_t,min,4096,0.25,8,79918131,True
naive,var,int64_t,min,4096,0.25,8,77141101,True
vectorized,var,int64_t,min,4096,0.25,9,79149482,True
naive,var,int64_t,min,4096,0.25,9,80445087,True
vectorized,var,int64_t,min,4096,1.0,0,80236819,True
naive,var,int64_t,min,4096,1.0,0,75583958,True
vectorized,var,int64_t,min,4096,1.0,1,79448544,True
naive,var,int64_t,min,4096,1.0,1,74779693,True
vectorized,var,int64_t,min,4096,1.0,2,79281738,True
naive,var,int64_t,min,4096,1.0,2,73952240,True
vectorized,var,int64_t,min,4096,1.0,3,79078971,True
naive,var,int64_t,min,4096,1.0,3,73935910,True
vectorized,var,int64_t,min,4096,1.0,4,79283659,True
naive,var,int64_t,min,4096,1.0,4,73882682,True
vectorized,var,int64_t,min,4096,1.0,5,79933814,True
naive,var,int64_t,min,4096,1.0,5,75050820,True
vectorized,var,int64_t,min,4096,1.0,6,79894303,True
naive,var,int64_t,min,4096,1.0,6,73766786,True
vectorized,var,int64_t,min,4096,1.0,7,79094833,True
naive,var,int64_t,min,4096,1.0,7,74411249,True
vectorized,var,int64_t,min,4096,1.0,8,78878644,True
naive,var,int64_t,min,4096,1.0,8,74445759,True
vectorized,var,int64_t,min,4096,1.0,9,80587914,True
naive,var,int64_t,min,4096,1.0,9,73739573,True
vectorized,var,int64_t,max,1024,0.001,0,10007940,False
naive,var,int64_t,max,1024,0.001,0,5903867,False
vectorized,var,int64_t,max,1024,0.001,1,10013671,False
naive,var,int64_t,max,1024,0.001,1,5931668,False
vectorized,var,int64_t,max,1024,0.001,2,10028699,False
naive,var,int64_t,max,1024,0.001,2,5875744,False
vectorized,var,int64_t,max,1024,0.001,3,9992658,False
naive,var,int64_t,max,1024,0.001,3,5862337,False
vectorized,var,int64_t,max,1024,0.001,4,10069298,False
naive,var,int64_t,max,1024,0.001,4,5858043,False
vectorized,var,int64_t,max,1024,0.001,5,10183199,False
naive,var,int64_t,max,1024,0.001,5,5860618,False
vectorized,var,int64_t,max,1024,0.001,6,10013674,False
naive,var,int64_t,max,1024,0.001,6,5886930,False
vectorized,var,int64_t,max,1024,0.001,7,9123682,False
naive,var,int64_t,max,1024,0.001,7,5865329,False
vectorized,var,int64_t,max,1024,0.001,8,10039957,False
naive,var,int64_t,max,1024,0.001,8,5899625,False
vectorized,var,int64_t,max,1024,0.001,9,10005657,False
naive,var,int64_t,max,1024,0.001,9,5880628,False
vectorized,var,int64_t,max,1024,0.01,0,10072734,False
naive,var,int64_t,max,1024,0.01,0,6028075,False
vectorized,var,int64_t,max,1024,0.01,1,10047423,False
naive,var,int64_t,max,1024,0.01,1,5905314,False
vectorized,var,int64_t,max,1024,0.01,2,10025648,False
naive,var,int64_t,max,1024,0.01,2,5838834,False
vectorized,var,int64_t,max,1024,0.01,3,10079790,False
naive,var,int64_t,max,1024,0.01,3,5874185,False
vectorized,var,int64_t,max,1024,0.01,4,10018396,False
naive,var,int64_t,max,1024,0.01,4,5837301,False
vectorized,var,int64_t,max,1024,0.01,5,10004397,False
naive,var,int64_t,max,1024,0.01,5,5983931,False
vectorized,var,int64_t,max,1024,0.01,6,10381599,False
naive,var,int64_t,max,1024,0.01,6,5898322,False
vectorized,var,int64_t,max,1024,0.01,7,10003838,False
naive,var,int64_t,max,1024,0.01,7,5878958,False
vectorized,var,int64_t,max,1024,0.01,8,10037917,False
naive,var,int64_t,max,1024,0.01,8,5855499,False
vectorized,var,int64_t,max,1024,0.01,9,10134452,False
naive,var,int64_t,max,1024,0.01,9,5874867,False
vectorized,var,int64_t,max,1024,0.05,0,10120044,False
naive,var,int64_t,max,1024,0.05,0,5988921,False
vectorized,var,int64_t,max,1024,0.05,1,10141096,False
naive,var,int64_t,max,1024,0.05,1,6059876,False
vectorized,var,int64_t,max,1024,0.05,2,10128190,False
naive,var,int64_t,max,1024,0.05,2,5977239,False
vectorized,var,int64_t,max,1024,0.05,3,10124507,False
naive,var,int64_t,max,1024,0.05,3,5990244,False
vectorized,var,int64_t,max,1024,0.05,4,10152986,False
naive,var,int64_t,max,1024,0.05,4,5972286,False
vectorized,var,int64_t,max,1024,0.05,5,10125348,False
naive,var,int64_t,max,1024,0.05,5,5280635,False
vectorized,var,int64_t,max,1024,0.05,6,10144739,False
naive,var,int64_t,max,1024,0.05,6,5976225,False
vectorized,var,int64_t,max,1024,0.05,7,10132160,False
naive,var,int64_t,max,1024,0.05,7,6007884,False
vectorized,var,int64_t,max,1024,0.05,8,10164654,False
naive,var,int64_t,max,1024,0.05,8,5972597,False
vectorized,var,int64_t,max,1024,0.05,9,10199465,False
naive,var,int64_t,max,1024,0.05,9,5989529,False
vectorized,var,int64_t,max,1024,0.1,0,10164316,False
naive,var,int64_t,max,1024,0.1,0,6010906,False
vectorized,var,int64_t,max,1024,0.1,1,10209114,False
naive,var,int64_t,max,1024,0.1,1,6111195,False
vectorized,var,int64_t,max,1024,0.1,2,8958468,False
naive,var,int64_t,max,1024,0.1,2,5985833,False
vectorized,var,int64_t,max,1024,0.1,3,10354901,False
naive,var,int64_t,max,1024,0.1,3,6018835,False
vectorized,var,int64_t,max,1024,0.1,4,10155912,False
naive,var,int64_t,max,1024,0.1,4,5981010,False
vectorized,var,int64_t,max,1024,0.1,5,10199490,False
naive,var,int64_t,max,1024,0.1,5,6004014,False
vectorized,var,int64_t,max,1024,0.1,6,10266071,False
naive,var,int64_t,max,1024,0.1,6,5978172,False
