op,element_type,analysis,n,sparsity,mean_ns,std_ns
VAR,int64_t,numDistinctApprox,1024,0.25,1772666.0,44216.020776787846
VAR,int64_t,numDistinctApprox,1024,1.0,1782502.0,64111.71600330856
VAR,int64_t,numDistinctApprox,2048,0.001,159878.2,2507.1935970988206
VAR,int64_t,numDistinctApprox,2048,0.01,247776.4,2834.4636255285463
VAR,int64_t,numDistinctApprox,2048,0.05,355998.4,2242.6594926559796
VAR,int64_t,numDistinctApprox,2048,0.1,477045.6,6089.599698575347
VAR,int64_t,numDistinctApprox,2048,0.2,765891.7,48238.91814488473
VAR,int64_t,numDistinctApprox,2048,0.25,6958659.0,41066.78123631198
VAR,int64_t,numDistinctApprox,2048,1.0,6931545.0,34664.63335383134
VAR,int64_t,numDistinctApprox,4096,0.001,366085.8,5372.688501423969
VAR,int64_t,numDistinctApprox,4096,0.01,523260.6,4971.616799392325
VAR,int64_t,numDistinctApprox,4096,0.05,908270.2,7047.039438263726
VAR,int64_t,numDistinctApprox,4096,0.1,1665585.0,18848.3976625188
VAR,int64_t,numDistinctApprox,4096,0.2,3193934.0,18317.172998764483
VAR,int64_t,numDistinctApprox,4096,0.25,27367800.0,181878.37816641232
VAR,int64_t,numDistinctApprox,4096,1.0,27478920.0,201348.6572534761
VAR,int64_t,sparsity,1024,0.001,11978.0,1415.4146624458385
VAR,int64_t,sparsity,1024,0.01,25900.3,1210.6528128796188
VAR,int64_t,sparsity,1024,0.05,61704.8,2718.036415421169
VAR,int64_t,sparsity,1024,0.1,97397.6,4447.018306935807
VAR,int64_t,sparsity,1024,0.2,172302.1,8427.124571551347
VAR,int64_t,sparsity,1024,0.25,2055108.0,127877.49126931342
VAR,int64_t,sparsity,1024,1.0,1926554.0,80950.52716869046
VAR,int64_t,sparsity,2048,0.001,27172.7,1600.3521869333083
VAR,int64_t,sparsity,2048,0.01,68790.8,1569.0404569530895
VAR,int64_t,sparsity,2048,0.05,184938.1,11405.177736936464
VAR,int64_t,sparsity,2048,0.1,329066.0,26141.601396156962
VAR,int64_t,sparsity,2048,0.2,657873.2,67838.36479259605
VAR,int64_t,sparsity,2048,0.25,7946242.0,417850.4016670719
VAR,int64_t,sparsity,2048,1.0,7699241.0,24442.464619319016
VAR,int64_t,sparsity,4096,0.001,71938.5,756.684324316731
VAR,int64_t,sparsity,4096,0.01,203752.2,3585.709004739049
VAR,int64_t,sparsity,4096,0.05,684513.3,27075.248549387517
VAR,int64_t,sparsity,4096,0.1,1533338.0,51058.68362319315
VAR,int64_t,sparsity,4096,0.2,3243463.0,120249.61483421801
VAR,int64_t,sparsity,4096,0.25,31269130.0,358449.28372086346
VAR,int64_t,sparsity,4096,1.0,30819440.0,433269.977932671
