op,element_type,analysis,n,sparsity,mean_ns,std_ns
VAR,int64_t,numDistinctApprox,2048,0.001,158054.1,2407.8305795881915
VAR,int64_t,numDistinctApprox,2048,0.01,296348.7,2750.401548461203
VAR,int64_t,numDistinctApprox,2048,0.05,728150.9,3002.3989463982643
VAR,int64_t,numDistinctApprox,2048,0.1,1252995.0,2442.09950657217
VAR,int64_t,numDistinctApprox,2048,0.2,2211394.0,7925.265084946169
VAR,int64_t,numDistinctApprox,2048,0.25,8037818.0,27890.898077250076
VAR,int64_t,numDistinctApprox,2048,1.0,8041040.0,27052.052294296096
VAR,int64_t,numDistinctApprox,4096,0.001,366084.7,14847.571938049517
VAR,int64_t,numDistinctApprox,4096,0.01,882498.8,4848.694344299743
VAR,int64_t,numDistinctApprox,4096,0.05,2787789.0,3859.4485789207333
VAR,int64_t,numDistinctApprox,4096,0.1,5437610.0,19712.34356663069
VAR,int64_t,numDistinctApprox,4096,0.2,9943584.0,37046.27922537489
VAR,int64_t,numDistinctApprox,4096,0.25,32094460.0,52653.88452484348
VAR,int64_t,numDistinctApprox,4096,1.0,32075050.0,36913.510023055445
VAR,int64_t,sparsity,1024,0.001,11517.5,524.0288902129133
VAR,int64_t,sparsity,1024,0.01,36015.0,1000.4315735388076
VAR,int64_t,sparsity,1024,0.05,140114.0,1521.1402886577594
VAR,int64_t,sparsity,1024,0.1,269734.2,2663.1184227017247
VAR,int64_t,sparsity,1024,0.2,531958.5,5424.093866977022
VAR,int64_t,sparsity,1024,0.25,1646968.0,12330.664395905222
VAR,int64_t,sparsity,1024,1.0,1667345.0,53623.12690331374
VAR,int64_t,sparsity,2048,0.001,27596.0,128.54225418558337
VAR,int64_t,sparsity,2048,0.01,124642.7,823.1712458534984
VAR,int64_t,sparsity,2048,0.05,550983.3,1279.8188283242657
VAR,int64_t,sparsity,2048,0.1,1073963.0,2323.154225520907
VAR,int64_t,sparsity,2048,0.2,2022970.0,11468.432034647672
VAR,int64_t,sparsity,2048,0.25,6849307.0,22843.622037185232
VAR,int64_t,sparsity,2048,1.0,6861134.0,32159.812810400505
VAR,int64_t,sparsity,4096,0.001,85453.1,178.59292632501845
VAR,int64_t,sparsity,4096,0.01,553608.6,1656.8169080096416
VAR,int64_t,sparsity,4096,0.05,2430479.0,2451.776906653705
VAR,int64_t,sparsity,4096,0.1,5029112.0,8358.84468359386
VAR,int64_t,sparsity,4096,0.2,9256890.0,16573.82608546092
VAR,int64_t,sparsity,4096,0.25,27728010.0,90980.46737868748
VAR,int64_t,sparsity,4096,1.0,27641700.0,83589.51289884755
